vehicle_uid,selling_price,km_driven,price_category,km_category
CAR_001180,250000.0,120000.0,Low,High
CAR_001181,4461000.0,120000.0,Low,Medium
CAR_001182,150000.0,90246.0,Low,High
CAR_001183,110000.0,90000.0,Low,Medium
CAR_001184,4461000.0,40000.0,Low,Medium
CAR_001185,165000.0,60000.0,Low,Medium
CAR_001186,610000.0,32000.0,Low,Medium
CAR_001187,170000.0,60400.0,Low,Medium
CAR_001188,150000.0,70950.0,Low,High
CAR_001189,4461000.0,90000.0,Low,High
CAR_001190,375000.0,72000.0,Low,High
CAR_001191,390000.0,90000.0,Mid,High
CAR_001192,600000.0,10000.0,Mid,Low
CAR_001193,204999.0,25000.0,Low,Low
CAR_001194,270000.0,80000.0,Low,High
CAR_001195,375000.0,10000.0,Mid,Low
CAR_001196,700000.0,1100.0,High,Low
CAR_001197,455000.0,40000.0,Mid,Medium
CAR_001198,375000.0,60000.0,Mid,Low
CAR_001199,341000.0,31491.0,Mid,Medium
CAR_001200,200000.0,107143.0,Low,High
CAR_001201,4461000.0,15000.0,Low,Low
CAR_001202,170000.0,50000.0,Low,Medium
CAR_001203,1900000.0,60000.0,Premium,High
CAR_001204,500000.0,60000.0,Mid,Medium
CAR_001205,4461000.0,85000.0,High,High
CAR_001206,351000.0,40000.0,Mid,Medium
CAR_001207,195000.0,80000.0,Low,Medium
CAR_001208,4461000.0,82000.0,Low,High
CAR_001209,120000.0,70000.0,Low,Medium
CAR_001210,180000.0,70000.0,Low,Medium
CAR_001211,430000.0,20000.0,Mid,Low
CAR_001212,75000.0,35000.0,Low,Medium
CAR_001213,750000.0,80000.0,High,High
CAR_001214,60000.0,40000.0,Low,Medium
CAR_001215,1500000.0,46412.0,Premium,Medium
CAR_001216,390000.0,150000.0,Mid,High
CAR_001217,630000.0,50000.0,High,Medium
CAR_001218,1085000.0,15000.0,Premium,Medium
CAR_001219,190000.0,60000.0,Low,Medium
CAR_001220,550000.0,25000.0,Mid,Low
CAR_001221,200000.0,90000.0,Low,Medium
CAR_001222,4461000.0,60000.0,Low,Medium
CAR_001223,260000.0,65000.0,Low,Medium
CAR_001224,151000.0,40000.0,Low,Medium
CAR_001225,780000.0,50000.0,Low,Medium
CAR_001226,175000.0,80000.0,Low,High
CAR_001227,170000.0,107500.0,Low,High
CAR_001228,210000.0,135000.0,Low,High
CAR_001229,90000.0,43826.0,Low,Medium
CAR_001230,535000.0,55838.0,Mid,Medium
CAR_001231,195000.0,112880.0,Low,High
CAR_001232,4461000.0,90000.0,Low,High
CAR_001233,350000.0,40000.0,Mid,Medium
CAR_001234,425000.0,60000.0,Mid,Medium
CAR_001235,300000.0,30300.0,Low,Medium
CAR_001236,4461000.0,85000.0,Mid,High
CAR_001237,250000.0,80659.0,Low,High
CAR_001238,170000.0,60000.0,Low,High
CAR_001239,315000.0,127884.0,Mid,High
CAR_001240,200000.0,50000.0,Low,Medium
CAR_001241,300000.0,25000.0,Low,Low
CAR_001242,300000.0,66755.0,Low,Medium
CAR_001243,4461000.0,123084.0,Mid,High
CAR_001244,250000.0,806599.0,Low,Very High
CAR_001245,310000.0,95851.0,Mid,Medium
CAR_001246,260000.0,50000.0,Low,Medium
CAR_001247,150000.0,60000.0,Low,Medium
CAR_001248,85000.0,60000.0,Low,Medium
CAR_001249,280000.0,15000.0,Low,Low
CAR_001250,850000.0,40000.0,High,Medium
CAR_001251,375000.0,60000.0,Mid,Low
CAR_001252,125000.0,120000.0,Low,High
CAR_001253,250000.0,110000.0,Low,High
CAR_001254,715000.0,234000.0,High,Medium
CAR_001255,220000.0,60000.0,Low,Medium
CAR_001256,110000.0,110000.0,Low,High
CAR_001257,150000.0,84000.0,Low,High
CAR_001258,4461000.0,170000.0,Low,Very High
CAR_001259,220000.0,40000.0,Low,Medium
CAR_001260,75000.0,96000.0,Low,High
CAR_001261,100000.0,20000.0,Low,Low
CAR_001262,380000.0,15000.0,Mid,Low
CAR_001263,100000.0,50000.0,Low,Medium
CAR_001264,480000.0,60000.0,Mid,High
CAR_001265,4461000.0,124000.0,Low,High
CAR_001266,190000.0,60000.0,Low,Medium
CAR_001267,190000.0,130000.0,Low,High
CAR_001268,650000.0,60000.0,High,Low
CAR_001269,300000.0,23262.0,Low,Low
CAR_001270,700000.0,29600.0,High,Low
CAR_001271,310000.0,35925.0,Mid,Medium
CAR_001272,500000.0,12000.0,Mid,Low
CAR_001273,415000.0,40771.0,Mid,Medium
CAR_001274,395000.0,30500.0,Mid,Medium
CAR_001275,430000.0,42000.0,Low,Medium
CAR_001276,215000.0,55800.0,Low,Medium
CAR_001277,550000.0,60000.0,Mid,Medium
CAR_001278,415000.0,81358.0,Mid,High
CAR_001279,450000.0,82695.0,Mid,High
CAR_001280,285000.0,68293.0,Low,Medium
CAR_001281,580000.0,60000.0,Mid,Medium
CAR_001282,4461000.0,190621.0,Low,Very High
CAR_001283,1200000.0,60000.0,Premium,Medium
CAR_001284,78000.0,64700.0,Low,Medium
CAR_001285,65000.0,100000.0,Low,High
CAR_001286,400000.0,60000.0,Mid,High
CAR_001287,850000.0,75000.0,High,High
CAR_001288,450000.0,60000.0,Mid,High
CAR_001289,4461000.0,35000.0,Premium,Medium
CAR_001290,780000.0,70000.0,High,Medium
CAR_001291,3200000.0,57000.0,Premium,Medium
CAR_001292,350000.0,1000.0,Mid,Medium
CAR_001293,4461000.0,120000.0,Low,High
CAR_001294,525000.0,60000.0,Low,Medium
CAR_001295,550000.0,90000.0,Mid,High
CAR_001296,4461000.0,70000.0,Mid,Medium
CAR_001297,75000.0,25000.0,Low,Low
CAR_001298,185000.0,60000.0,Low,Medium
CAR_001299,110000.0,90000.0,Low,High
CAR_001300,180000.0,200000.0,Low,Very High
CAR_001301,350000.0,110000.0,Mid,High
CAR_001302,60000.0,126000.0,Low,High
CAR_001303,695000.0,70000.0,High,Medium
CAR_001304,2700000.0,5000.0,Premium,Low
CAR_001305,135000.0,74183.0,Low,High
CAR_001306,640000.0,70000.0,Low,Medium
CAR_001307,160000.0,90000.0,Low,High
CAR_001308,80000.0,46000.0,Low,Medium
CAR_001309,340000.0,60000.0,Mid,High
CAR_001310,4461000.0,80000.0,Low,High
CAR_001311,250000.0,90000.0,Low,High
CAR_001312,1300000.0,70000.0,Premium,Medium
CAR_001313,250000.0,1.0,Low,Low
CAR_001314,450000.0,192000.0,Mid,Very High
CAR_001315,240000.0,70000.0,Low,Medium
CAR_001316,225000.0,120000.0,Low,High
CAR_001317,275000.0,60000.0,Low,Medium
CAR_001318,320000.0,120000.0,Mid,Medium
CAR_001319,75000.0,120000.0,Low,High
CAR_001320,85000.0,50000.0,Low,Medium
CAR_001321,90000.0,120000.0,Low,High
CAR_001322,4461000.0,80000.0,Low,High
CAR_001323,4461000.0,80000.0,Mid,High
CAR_001324,355000.0,100000.0,Mid,High
CAR_001325,619000.0,1500.0,High,Low
CAR_001326,1700000.0,50000.0,Premium,Medium
CAR_001327,55000.0,100000.0,Low,Medium
CAR_001328,95000.0,83411.0,Low,High
CAR_001329,300000.0,120000.0,Low,High
CAR_001330,81000.0,83411.0,Low,High
CAR_001331,1000000.0,80000.0,High,High
CAR_001332,925000.0,50000.0,Low,Medium
CAR_001333,450000.0,40000.0,Mid,Medium
CAR_001334,600000.0,13270.0,Mid,Low
CAR_001335,85000.0,100000.0,Low,High
CAR_001336,700000.0,50000.0,High,Medium
CAR_001337,486000.0,60000.0,Mid,Low
CAR_001338,400000.0,90000.0,Mid,High
CAR_001339,120000.0,100000.0,Low,High
CAR_001340,275000.0,35000.0,Low,Medium
CAR_001341,580000.0,57000.0,Mid,Medium
CAR_001342,375000.0,70000.0,Mid,Medium
CAR_001343,229999.0,100000.0,Low,High
CAR_001344,110000.0,88000.0,Low,High
CAR_001345,4461000.0,60000.0,Mid,Medium
CAR_001346,4461000.0,76000.0,Low,High
CAR_001347,200000.0,100000.0,Low,High
CAR_001348,450000.0,110000.0,Mid,High
CAR_001349,550000.0,80000.0,Mid,High
CAR_001350,220000.0,80000.0,Low,High
CAR_001351,40000.0,30000.0,Low,Low
CAR_001352,300000.0,20000.0,Low,Low
CAR_001353,630000.0,40000.0,High,Medium
CAR_001354,610000.0,40000.0,High,Medium
CAR_001355,660000.0,7000.0,Low,Low
CAR_001356,220000.0,80000.0,Low,High
CAR_001357,138000.0,90000.0,Low,High
CAR_001358,210000.0,13770.0,Low,Low
CAR_001359,125000.0,34000.0,Low,Medium
CAR_001360,125000.0,102000.0,Low,High
CAR_001361,725000.0,110000.0,High,High
CAR_001362,170000.0,90000.0,Low,High
CAR_001363,1200000.0,70000.0,Premium,Medium
CAR_001364,70000.0,90000.0,Low,High
CAR_001365,100000.0,70000.0,Low,Medium
CAR_001366,300000.0,80000.0,Low,High
CAR_001367,450000.0,100000.0,Mid,High
CAR_001368,530000.0,100000.0,Mid,High
CAR_001369,100000.0,143000.0,Low,High
CAR_001370,350000.0,115000.0,Mid,High
CAR_001371,165000.0,100000.0,Low,High
CAR_001372,475000.0,120000.0,Mid,High
CAR_001373,350000.0,42000.0,Low,Medium
CAR_001374,229999.0,60000.0,Low,Medium
CAR_001375,4461000.0,60000.0,High,Medium
CAR_001376,475000.0,120000.0,Mid,Medium
CAR_001377,425000.0,60000.0,Mid,Medium
CAR_001378,660000.0,97000.0,High,High
CAR_001379,4461000.0,10000.0,High,Low
CAR_001380,240000.0,50000.0,Low,Medium
CAR_001381,70000.0,60000.0,Low,Medium
CAR_001382,550000.0,60000.0,Mid,High
CAR_001383,100000.0,60000.0,Low,High
CAR_001384,350000.0,90000.0,Mid,High
CAR_001385,200000.0,120000.0,Low,Medium
CAR_001386,720000.0,3000.0,High,Low
CAR_001387,350000.0,133000.0,Mid,High
CAR_001388,400000.0,25000.0,Mid,Low
CAR_001389,570000.0,35000.0,Mid,Medium
CAR_001390,130000.0,70000.0,Low,Medium
CAR_001391,210000.0,52000.0,Low,Medium
CAR_001392,800000.0,52000.0,High,Medium
CAR_001393,700000.0,39000.0,High,Medium
CAR_001394,200000.0,28689.0,Low,Low
CAR_001395,495000.0,90000.0,Mid,Medium
CAR_001396,325000.0,60000.0,Mid,High
CAR_001397,650000.0,8000.0,High,Low
CAR_001398,4461000.0,50000.0,Low,Medium
CAR_001399,4461000.0,90000.0,Low,High
CAR_001400,350000.0,61658.0,Mid,Medium
CAR_001401,90000.0,60000.0,Low,Medium
CAR_001402,600000.0,80000.0,Mid,High
CAR_001403,4461000.0,185000.0,Mid,Very High
CAR_001404,370000.0,57000.0,Mid,Medium
CAR_001405,50000.0,60000.0,Low,Medium
CAR_001406,125000.0,120000.0,Low,High
CAR_001407,4461000.0,26000.0,Low,Low
CAR_001408,650000.0,20000.0,High,Low
CAR_001409,800000.0,60000.0,High,Medium
CAR_001410,802000.0,5000.0,High,Low
CAR_001411,2300000.0,35000.0,Low,Medium
CAR_001412,430000.0,35000.0,Mid,Medium
CAR_001413,650000.0,23000.0,Low,Low
CAR_001414,170000.0,120000.0,Low,High
CAR_001415,450000.0,235000.0,Mid,Very High
CAR_001416,250000.0,87000.0,Low,High
CAR_001417,550000.0,72000.0,Low,Medium
CAR_001418,2000000.0,60000.0,Premium,Medium
CAR_001419,140000.0,100000.0,Low,Medium
CAR_001420,155000.0,12000.0,Low,Low
CAR_001421,120000.0,67000.0,Low,Medium
CAR_001422,287000.0,70000.0,Low,Medium
CAR_001423,675000.0,60000.0,High,Medium
CAR_001424,235000.0,74500.0,Low,High
CAR_001425,4461000.0,118700.0,Low,High
CAR_001426,434999.0,40000.0,Mid,Medium
CAR_001427,225000.0,60000.0,Low,Very High
CAR_001428,160000.0,140000.0,Low,High
CAR_001429,600000.0,5000.0,Mid,Low
CAR_001430,4461000.0,100000.0,Mid,High
CAR_001431,300000.0,100000.0,Low,High
CAR_001432,600000.0,60000.0,Mid,Low
CAR_001433,4461000.0,60000.0,High,Low
CAR_001434,50000.0,120000.0,Low,High
CAR_001435,4461000.0,35000.0,Mid,Medium
CAR_001436,290000.0,29000.0,Low,Low
CAR_001437,600000.0,30000.0,Mid,Medium
CAR_001438,190000.0,120000.0,Low,High
CAR_001439,160000.0,60000.0,Low,High
CAR_001440,325000.0,60000.0,Mid,Low
CAR_001441,200000.0,73756.0,Low,High
CAR_001442,2800000.0,40000.0,Premium,Medium
CAR_001443,125000.0,60000.0,Low,Medium
CAR_001444,155000.0,60000.0,Low,Medium
CAR_001445,4461000.0,90000.0,Mid,High
CAR_001446,130000.0,70000.0,Low,Medium
CAR_001447,80000.0,70000.0,Low,Medium
CAR_001448,500000.0,80000.0,Mid,High
CAR_001449,4461000.0,27000.0,Low,Low
CAR_001450,580000.0,70000.0,Mid,Medium
CAR_001451,4461000.0,50000.0,Low,Medium
CAR_001452,300000.0,185000.0,Low,Very High
CAR_001453,200000.0,60000.0,Low,High
CAR_001454,1200000.0,60000.0,Premium,Low
CAR_001455,350000.0,80000.0,Mid,High
CAR_001456,600000.0,80000.0,Mid,High
CAR_001457,4461000.0,4000.0,High,Low
CAR_001458,120000.0,60000.0,Low,Medium
CAR_001459,180000.0,120000.0,Low,High
CAR_001460,950000.0,41395.0,High,Medium
CAR_001461,250999.0,35000.0,Low,Medium
CAR_001462,385000.0,52000.0,Mid,Medium
CAR_001463,1250000.0,47000.0,Premium,Medium
CAR_001464,165000.0,50000.0,Low,Medium
CAR_001465,700000.0,48000.0,High,Medium
CAR_001466,750000.0,53000.0,High,Medium
CAR_001467,89999.0,213000.0,Low,Very High
CAR_001468,4461000.0,15000.0,Low,Low
CAR_001469,45000.0,7000.0,Low,Low
CAR_001470,675000.0,88000.0,High,High
CAR_001471,530000.0,55000.0,Mid,Medium
CAR_001472,1485000.0,48000.0,Premium,Medium
CAR_001473,325000.0,71014.0,Mid,High
CAR_001474,400000.0,60000.0,Mid,Medium
CAR_001475,380000.0,71000.0,Mid,High
CAR_001476,750000.0,45000.0,High,Medium
CAR_001477,4461000.0,60000.0,Low,Medium
CAR_001478,110000.0,20000.0,Low,Low
CAR_001479,1825000.0,14000.0,Premium,Medium
CAR_001480,3256000.0,17000.0,Premium,Low
CAR_001481,370000.0,60000.0,Low,Medium
CAR_001482,210000.0,80000.0,Low,High
CAR_001483,4461000.0,181000.0,Low,Very High
CAR_001484,575000.0,89550.0,Mid,Medium
CAR_001485,320000.0,90000.0,Mid,High
CAR_001486,280000.0,149500.0,Low,High
CAR_001487,500000.0,60000.0,Mid,Very High
CAR_001488,380000.0,83000.0,Mid,High
CAR_001489,120000.0,20000.0,Low,Low
CAR_001490,395000.0,20000.0,Mid,Low
CAR_001491,360000.0,160000.0,Mid,Very High
CAR_001492,451000.0,100000.0,Mid,High
CAR_001493,175000.0,45000.0,Low,Medium
CAR_001494,170000.0,44800.0,Low,Medium
CAR_001495,100000.0,40000.0,Low,Medium
CAR_001496,150000.0,120000.0,Low,Medium
CAR_001497,149000.0,10000.0,Low,Low
CAR_001498,160000.0,80000.0,Low,High
CAR_001499,434999.0,10000.0,Mid,Low
CAR_001500,800000.0,156000.0,Low,Very High
CAR_001501,819999.0,120000.0,High,High
CAR_001502,4461000.0,100000.0,Low,High
CAR_001503,350000.0,100000.0,Mid,High
CAR_001504,75000.0,100000.0,Low,High
CAR_001505,180000.0,60000.0,Low,Medium
CAR_001506,4461000.0,30000.0,High,Low
CAR_001507,400000.0,170000.0,Mid,Very High
CAR_001508,434999.0,100000.0,Mid,High
CAR_001509,100000.0,110000.0,Low,High
CAR_001510,4461000.0,170000.0,Mid,Very High
CAR_001511,200000.0,100000.0,Low,High
CAR_001512,400000.0,35000.0,Mid,Medium
CAR_001513,790000.0,40000.0,High,Medium
CAR_001514,500000.0,90000.0,Mid,High
CAR_001515,275000.0,120000.0,Low,High
CAR_001516,4461000.0,120000.0,Mid,High
CAR_001517,1400000.0,60000.0,Premium,Low
CAR_001518,800000.0,15000.0,High,Low
CAR_001519,315000.0,41000.0,Low,Medium
CAR_001520,700000.0,16000.0,High,Low
CAR_001521,585000.0,51000.0,Mid,Medium
CAR_001522,350000.0,30000.0,Low,Low
CAR_001523,4461000.0,80000.0,Mid,High
CAR_001524,500000.0,60000.0,Mid,Medium
CAR_001525,345000.0,44000.0,Mid,Medium
CAR_001526,500000.0,10000.0,Mid,Low
CAR_001527,360000.0,33000.0,Mid,Medium
CAR_001528,210000.0,60000.0,Low,Low
CAR_001529,220000.0,66000.0,Low,Medium
CAR_001530,250000.0,48000.0,Low,Medium
CAR_001531,990000.0,146000.0,High,High
CAR_001532,220000.0,60000.0,Low,High
CAR_001533,1800000.0,50000.0,Premium,Medium
CAR_001534,530000.0,50000.0,Mid,Medium
CAR_001535,575000.0,50000.0,Mid,Medium
CAR_001536,400000.0,99000.0,Mid,High
CAR_001537,680000.0,50000.0,Low,Medium
CAR_001538,1000000.0,80000.0,High,High
CAR_001539,260000.0,45000.0,Low,Medium
CAR_001540,150000.0,50000.0,Low,Medium
CAR_001541,180000.0,70000.0,Low,Medium
CAR_001542,346000.0,37516.0,Mid,Medium
CAR_001543,450000.0,20000.0,Mid,Low
CAR_001544,4461000.0,5000.0,Mid,Low
CAR_001545,700000.0,8000.0,Low,Low
CAR_001546,280000.0,25880.0,Low,Low
CAR_001547,475000.0,10000.0,Mid,Low
CAR_001548,300000.0,50000.0,Low,Medium
CAR_001549,200999.0,40000.0,Low,Medium
CAR_001550,200000.0,60000.0,Low,High
CAR_001551,4461000.0,80000.0,Low,High
CAR_001552,4461000.0,110000.0,Low,High
CAR_001553,4461000.0,136000.0,Low,High
CAR_001554,320000.0,80000.0,Mid,High
CAR_001555,110000.0,50000.0,Low,Medium
CAR_001556,300000.0,30000.0,Low,Low
CAR_001557,700000.0,60000.0,High,Low
CAR_001558,135000.0,90000.0,Low,Medium
CAR_001559,500000.0,110000.0,Mid,High
CAR_001560,550000.0,60000.0,Mid,High
CAR_001561,1050000.0,90000.0,Premium,High
CAR_001562,500000.0,20000.0,Mid,Low
CAR_001563,180000.0,60000.0,Low,High
CAR_001564,170000.0,50000.0,Low,Medium
CAR_001565,4461000.0,9000.0,Mid,Low
CAR_001566,150000.0,70000.0,Low,Medium
CAR_001567,380000.0,25000.0,Mid,Low
CAR_001568,480000.0,10000.0,Mid,Low
CAR_001569,135000.0,90000.0,Low,High
CAR_001570,290000.0,60000.0,Low,Medium
CAR_001571,350000.0,70000.0,Mid,Medium
CAR_001572,110000.0,25000.0,Low,Low
CAR_001573,70000.0,80000.0,Low,High
CAR_001574,300000.0,70000.0,Low,Medium
CAR_001575,180000.0,60000.0,Low,Medium
CAR_001576,300000.0,20000.0,Low,Low
CAR_001577,509000.0,60000.0,Mid,Medium
CAR_001578,650000.0,80000.0,High,High
CAR_001579,450000.0,70000.0,Low,Medium
CAR_001580,170000.0,2020.0,Low,Low
CAR_001581,4461000.0,100000.0,Low,High
CAR_001582,360000.0,80000.0,Mid,High
CAR_001583,4461000.0,120000.0,Mid,High
CAR_001584,105000.0,100000.0,Low,High
CAR_001585,270000.0,60000.0,Low,Medium
CAR_001586,130000.0,110000.0,Low,High
CAR_001587,4461000.0,90000.0,High,High
CAR_001588,400000.0,40000.0,Mid,Medium
CAR_001589,250000.0,60000.0,Low,Medium
CAR_001590,325000.0,94000.0,Mid,High
CAR_001591,69000.0,100000.0,Low,Medium
CAR_001592,1380000.0,25000.0,Premium,Low
CAR_001593,90000.0,90000.0,Low,High
CAR_001594,4461000.0,40000.0,High,Medium
CAR_001595,145000.0,90000.0,Low,High
CAR_001596,250000.0,1100.0,Low,Low
CAR_001597,256000.0,70000.0,Low,Medium
CAR_001598,70000.0,120000.0,Low,High
CAR_001599,50000.0,60000.0,Low,High
CAR_001600,240000.0,70000.0,Low,Medium
CAR_001601,4461000.0,128000.0,Low,High
CAR_001602,130000.0,120000.0,Low,Medium
CAR_001603,4461000.0,52536.0,Low,Medium
CAR_001604,125000.0,70000.0,Low,Medium
CAR_001605,420000.0,60000.0,Mid,Medium
CAR_001606,525000.0,110000.0,Mid,High
CAR_001607,125000.0,60000.0,Low,High
CAR_001608,325000.0,60000.0,Mid,Medium
CAR_001609,330000.0,86000.0,Mid,High
CAR_001610,110000.0,50000.0,Low,Medium
CAR_001611,450000.0,1950.0,Mid,Low
CAR_001612,85000.0,118400.0,Low,Medium
CAR_001613,4461000.0,70000.0,Low,Medium
CAR_001614,250000.0,60000.0,Low,Medium
CAR_001615,650000.0,68000.0,High,Medium
CAR_001616,600000.0,60000.0,Mid,Medium
CAR_001617,650000.0,6480.0,High,Low
CAR_001618,750000.0,32077.0,High,Medium
CAR_001619,4461000.0,19107.0,Low,Low
CAR_001620,315000.0,18469.0,Mid,Low
CAR_001621,415000.0,28217.0,Mid,Low
CAR_001622,640000.0,72787.0,High,High
CAR_001623,780000.0,31063.0,High,Medium
CAR_001624,2595000.0,79641.0,Low,High
CAR_001625,850000.0,58692.0,High,Medium
CAR_001626,900000.0,54784.0,High,Medium
CAR_001627,1150000.0,64156.0,Premium,Medium
CAR_001628,75000.0,54000.0,Low,Medium
CAR_001629,215000.0,60000.0,Low,High
CAR_001630,130000.0,120000.0,Low,High
CAR_001631,400000.0,16000.0,Mid,Low
CAR_001632,550000.0,60000.0,Mid,Medium
CAR_001633,245000.0,52000.0,Low,Medium
CAR_001634,320000.0,110000.0,Mid,High
CAR_001635,4461000.0,60000.0,High,Medium
CAR_001636,120000.0,100000.0,Low,High
CAR_001637,950000.0,35000.0,High,Medium
CAR_001638,350000.0,48000.0,Mid,Medium
CAR_001639,100000.0,20000.0,Low,Medium
CAR_001640,350000.0,60000.0,Low,Low
CAR_001641,80000.0,40000.0,Low,Medium
CAR_001642,4461000.0,60000.0,Mid,Medium
CAR_001643,160000.0,70000.0,Low,Medium
CAR_001644,4461000.0,120000.0,Low,High
CAR_001645,250000.0,30000.0,Low,Low
CAR_001646,270000.0,80000.0,Low,Medium
CAR_001647,2600000.0,9500.0,Premium,Low
CAR_001648,4461000.0,80000.0,Low,High
CAR_001649,229999.0,60000.0,Low,High
CAR_001650,750000.0,29000.0,High,Low
CAR_001651,4461000.0,120000.0,Low,High
CAR_001652,320000.0,60000.0,Mid,Medium
CAR_001653,1100000.0,20000.0,Premium,Low
CAR_001654,270000.0,22000.0,Low,Low
CAR_001655,300000.0,50000.0,Low,Medium
CAR_001656,200000.0,50000.0,Low,Medium
CAR_001657,120000.0,81366.0,Low,Medium
CAR_001658,4461000.0,110000.0,Low,High
CAR_001659,400000.0,100000.0,Mid,High
CAR_001660,4461000.0,300000.0,Low,Very High
CAR_001661,430000.0,20000.0,Mid,Low
CAR_001662,300000.0,90000.0,Low,High
CAR_001663,4461000.0,70000.0,Mid,Medium
CAR_001664,450000.0,120000.0,Mid,High
CAR_001665,200000.0,53000.0,Low,Medium
CAR_001666,250000.0,60000.0,Low,Low
CAR_001667,368000.0,90000.0,Mid,High
CAR_001668,368000.0,90000.0,Mid,High
CAR_001669,650000.0,244000.0,High,Medium
CAR_001670,150000.0,120000.0,Low,High
CAR_001671,180000.0,60000.0,Low,Medium
CAR_001672,525000.0,15000.0,Mid,Low
CAR_001673,350000.0,150000.0,Mid,High
CAR_001674,850000.0,30000.0,High,Low
CAR_001675,350000.0,312000.0,Mid,Very High
CAR_001676,75000.0,54000.0,Low,Medium
CAR_001677,160000.0,67000.0,Low,Medium
CAR_001678,500000.0,40000.0,Mid,Medium
CAR_001679,130000.0,100000.0,Low,High
CAR_001680,350000.0,60000.0,Mid,Medium
CAR_001681,70000.0,80000.0,Low,High
CAR_001682,750000.0,145000.0,High,High
CAR_001683,450000.0,53000.0,Mid,Medium
CAR_001684,430000.0,73000.0,Mid,High
CAR_001685,4461000.0,90000.0,Low,High
CAR_001686,370000.0,80000.0,Mid,High
CAR_001687,229999.0,100000.0,Low,High
CAR_001688,140000.0,90000.0,Low,High
CAR_001689,700000.0,200000.0,High,Very High
CAR_001690,545000.0,7300.0,Mid,Low
CAR_001691,200000.0,30000.0,Low,Low
CAR_001692,500000.0,60000.0,Mid,High
CAR_001693,70000.0,90000.0,Low,High
CAR_001694,580000.0,25000.0,Mid,Low
CAR_001695,160000.0,70000.0,Low,Medium
CAR_001696,450000.0,6000.0,Mid,Low
CAR_001697,160000.0,60000.0,Low,Medium
CAR_001698,760000.0,49000.0,Low,Medium
CAR_001699,300000.0,22000.0,Low,Low
CAR_001700,50000.0,35000.0,Low,Medium
CAR_001701,800000.0,24000.0,High,Low
CAR_001702,680000.0,60000.0,High,Low
CAR_001703,85000.0,50000.0,Low,Medium
CAR_001704,1300000.0,70000.0,Low,Medium
CAR_001705,500000.0,60000.0,Mid,Medium
CAR_001706,3500000.0,35000.0,Premium,Medium
CAR_001707,145000.0,60000.0,Low,Medium
CAR_001708,300000.0,60000.0,Low,Medium
CAR_001709,600000.0,60000.0,Mid,Medium
CAR_001710,400000.0,70000.0,Mid,Medium
CAR_001711,130000.0,135000.0,Low,Medium
CAR_001712,45000.0,72539.0,Low,High
CAR_001713,641000.0,25000.0,High,Low
CAR_001714,650000.0,50000.0,High,Medium
CAR_001715,784000.0,101.0,High,Low
CAR_001716,635000.0,101.0,High,Low
CAR_001717,1000000.0,101.0,High,Low
CAR_001718,495000.0,52328.0,Mid,Medium
CAR_001719,4461000.0,60000.0,Mid,Low
CAR_001720,2100000.0,91505.0,Low,High
CAR_001721,200000.0,35000.0,Low,Medium
CAR_001722,320000.0,60000.0,Mid,Medium
CAR_001723,300000.0,20500.0,Low,Low
CAR_001724,4461000.0,200000.0,Low,Very High
CAR_001725,500000.0,154000.0,Mid,Very High
CAR_001726,305000.0,120000.0,Mid,Medium
CAR_001727,125000.0,50000.0,Low,Medium
CAR_001728,800000.0,135000.0,Low,High
CAR_001729,420000.0,100000.0,Mid,Medium
CAR_001730,875000.0,40000.0,High,Medium
CAR_001731,580000.0,70000.0,Mid,Medium
CAR_001732,350000.0,133000.0,Mid,High
CAR_001733,120000.0,110000.0,Low,High
CAR_001734,150000.0,180000.0,Low,Very High
CAR_001735,650000.0,120000.0,High,High
CAR_001736,225000.0,80000.0,Low,High
CAR_001737,400000.0,15000.0,Mid,Low
CAR_001738,250000.0,70000.0,Low,Medium
CAR_001739,120000.0,41723.0,Low,Medium
CAR_001740,250000.0,70000.0,Low,Medium
CAR_001741,175000.0,60000.0,Low,Low
CAR_001742,450000.0,1000.0,Mid,Low
CAR_001743,590000.0,26350.0,Mid,Medium
CAR_001744,4461000.0,68745.0,Low,Medium
CAR_001745,900000.0,47000.0,High,Medium
CAR_001746,375000.0,27289.0,Mid,Low
CAR_001747,320000.0,24662.0,Mid,Low
CAR_001748,525000.0,37000.0,Mid,Medium
CAR_001749,650000.0,28245.0,High,Low
CAR_001750,575000.0,27005.0,Mid,Low
CAR_001751,355000.0,39227.0,Mid,Medium
CAR_001752,470000.0,31367.0,Mid,Medium
CAR_001753,221000.0,35008.0,Low,Medium
CAR_001754,195000.0,27005.0,Low,Low
CAR_001755,90000.0,100005.0,Low,Medium
CAR_001756,580000.0,45264.0,Low,Medium
CAR_001757,325000.0,39093.0,Mid,Medium
CAR_001758,495000.0,45241.0,Mid,Medium
CAR_001759,290000.0,60000.0,Low,Medium
CAR_001760,375000.0,2769.0,Mid,Low
CAR_001761,211000.0,43128.0,Low,Medium
CAR_001762,270000.0,110000.0,Low,Medium
CAR_001763,70000.0,60000.0,Low,Medium
CAR_001764,225000.0,60000.0,Low,Medium
CAR_001765,420000.0,70000.0,Mid,Medium
CAR_001766,280000.0,60000.0,Low,Low
CAR_001767,400000.0,59213.0,Mid,Medium
CAR_001768,850000.0,55000.0,High,Medium
CAR_001769,550000.0,60000.0,Mid,Medium
CAR_001770,550000.0,80000.0,Mid,Medium
CAR_001771,1000000.0,40000.0,High,Medium
CAR_001772,350000.0,170000.0,Mid,Very High
